Dirty Singles	2014	3.0	1	46.0	25.0	32.6666666667	36.0	29	-0.0176422715921	[('17-11-2013', 46), ('24-11-2013', 11), ('01-12-2013', 40), ('08-12-2013', 23), ('15-12-2013', 12), ('22-12-2013', 13), ('29-12-2013', 37), ('05-01-2014', 28), ('12-01-2014', 33), ('19-01-2014', 43), ('26-01-2014', 38), ('02-02-2014', 34)]
Viral	2016	7.0	29	55.0	54.6666666667	64.0	52.5	57	-0.00507026240559	[('17-04-2016', 55), ('24-04-2016', 55), ('01-05-2016', 54), ('08-05-2016', 54), ('15-05-2016', 56), ('22-05-2016', 59), ('29-05-2016', 55), ('05-06-2016', 66), ('12-06-2016', 71), ('19-06-2016', 54), ('26-06-2016', 53), ('03-07-2016', 52)]
$#*! My Dad Says	20102011	9.0	23	0	0	0	0	0	0	[]
$#*! My Dad Says	20102011	9.0	23	0	0	0	0	0	0	[]
$#*! My Dad Says	20102011	9.0	23	0	0	0	0	0	0	[]
$#*! My Dad Says	20102011	9.0	23	0	0	0	0	0	0	[]
$#*! My Dad Says	20102011	9.0	23	0	0	0	0	0	0	[]
$#*! My Dad Says	20102011	9.0	23	0	0	0	0	0	0	[]
A Stitch in Time: for $9.99	2014	3.0	5	0	0	0	0	0	0	[]
Guardians of the Galaxy	2014	8.0	1	3.0	5.33333333333	4.33333333333	7.0	4	0.308479532164	[('20-04-2014', 3), ('27-04-2014', 3), ('04-05-2014', 3), ('11-05-2014', 3), ('18-05-2014', 10), ('25-05-2014', 4), ('01-06-2014', 4), ('08-06-2014', 4), ('15-06-2014', 5), ('22-06-2014', 5), ('29-06-2014', 5), ('06-07-2014', 9)]
The Jungle Book	2016	4.0	15	3.0	3.0	4.0	10.0	5	0.483333333333	[('03-01-2016', 3), ('10-01-2016', 3), ('17-01-2016', 3), ('24-01-2016', 3), ('31-01-2016', 3), ('07-02-2016', 9), ('14-02-2016', 4), ('21-02-2016', 4), ('28-02-2016', 4), ('06-03-2016', 4), ('13-03-2016', 7), ('20-03-2016', 13)]
Guardians of the Galaxy	2014	8.0	1	3.0	5.33333333333	4.33333333333	7.0	4	0.308479532164	[('20-04-2014', 3), ('27-04-2014', 3), ('04-05-2014', 3), ('11-05-2014', 3), ('18-05-2014', 10), ('25-05-2014', 4), ('01-06-2014', 4), ('08-06-2014', 4), ('15-06-2014', 5), ('22-06-2014', 5), ('29-06-2014', 5), ('06-07-2014', 9)]
The Dark Knight Rises	2012	7.0	20	0	0	0	0	0	0	[]
My Mad Fat Diary	2013	1.0	14	0.0	0.0	0.0	3.0	0	1.0	[('07-10-2012', 0), ('14-10-2012', 0), ('21-10-2012', 0), ('28-10-2012', 0), ('04-11-2012', 0), ('11-11-2012', 0), ('18-11-2012', 0), ('25-11-2012', 0), ('02-12-2012', 0), ('09-12-2012', 1), ('16-12-2012', 3), ('23-12-2012', 3)]
My Old Lady	2014	11.0	21	14.0	29.0	88.0	48.0	51	0.839076154806	[('10-08-2014', 14), ('17-08-2014', 16), ('24-08-2014', 15), ('31-08-2014', 22), ('07-09-2014', 50), ('14-09-2014', 72), ('21-09-2014', 85), ('28-09-2014', 94), ('05-10-2014', 85), ('12-10-2014', 69), ('19-10-2014', 49), ('26-10-2014', 47)]
My Mad Fat Diary	2013	1.0	14	0.0	0.0	0.0	3.0	0	1.0	[('07-10-2012', 0), ('14-10-2012', 0), ('21-10-2012', 0), ('28-10-2012', 0), ('04-11-2012', 0), ('11-11-2012', 0), ('18-11-2012', 0), ('25-11-2012', 0), ('02-12-2012', 0), ('09-12-2012', 1), ('16-12-2012', 3), ('23-12-2012', 3)]
I'm Not Ready for Christmas	2015	11.0	12	0.0	0.0	0.0	0.0	0	0.0	[('02-08-2015', 0), ('09-08-2015', 0), ('16-08-2015', 0), ('23-08-2015', 0), ('30-08-2015', 0), ('06-09-2015', 0), ('13-09-2015', 0), ('20-09-2015', 0), ('27-09-2015', 0), ('04-10-2015', 0), ('11-10-2015', 0), ('18-10-2015', 0)]
*Loosely Exactly Nicole	2016	8.0	1	1.0	1.66666666667	1.0	0.0	1	-0.138888888889	[('24-04-2016', 1), ('01-05-2016', 1), ('08-05-2016', 1), ('15-05-2016', 2), ('22-05-2016', 2), ('29-05-2016', 0), ('05-06-2016', 1), ('12-06-2016', 1), ('19-06-2016', 1), ('26-06-2016', 2), ('03-07-2016', 0), ('10-07-2016', 0)]
Cool Cat Saves the Kids	2015	2.0	1	0.0	0.0	0.0	2.0	0	0.666666666667	[('26-10-2014', 0), ('02-11-2014', 2), ('09-11-2014', 0), ('16-11-2014', 0), ('23-11-2014', 0), ('30-11-2014', 0), ('07-12-2014', 0), ('14-12-2014', 0), ('21-12-2014', 0), ('28-12-2014', 0), ('04-01-2015', 2), ('11-01-2015', 2)]
